id,SKU_ID,Base_ID,Title,Price,Description,Stock,Release_Year,Storage,Screen_Size,Color
9877,9877,50,"TechPhone ProMax - 128GB, 7.1"", Green",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Green
9878,9878,50,"TechPhone ProMax - 128GB, 7.1"", Silver",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Silver
9879,9879,50,"TechPhone ProMax - 128GB, 7.1"", Gold",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Gold
9880,9880,50,"TechPhone ProMax - 128GB, 7.1"", Purple",650.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,128GB,"7.1""",Purple
9881,9881,50,"TechPhone ProMax - 256GB, 5.8"", Black",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Black
9882,9882,50,"TechPhone ProMax - 256GB, 5.8"", White",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",White
9883,9883,50,"TechPhone ProMax - 256GB, 5.8"", Blue",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Blue
9884,9884,50,"TechPhone ProMax - 256GB, 5.8"", Red",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Red
9885,9885,50,"TechPhone ProMax - 256GB, 5.8"", Green",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Green
9886,9886,50,"TechPhone ProMax - 256GB, 5.8"", Silver",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Silver
9887,9887,50,"TechPhone ProMax - 256GB, 5.8"", Gold",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Gold
9888,9888,50,"TechPhone ProMax - 256GB, 5.8"", Purple",580.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"5.8""",Purple
9889,9889,50,"TechPhone ProMax - 256GB, 6.1"", Black",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Black
9890,9890,50,"TechPhone ProMax - 256GB, 6.1"", White",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",White
9891,9891,50,"TechPhone ProMax - 256GB, 6.1"", Blue",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Blue
9892,9892,50,"TechPhone ProMax - 256GB, 6.1"", Red",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Red
9893,9893,50,"TechPhone ProMax - 256GB, 6.1"", Green",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Green
9894,9894,50,"TechPhone ProMax - 256GB, 6.1"", Silver",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Silver
9895,9895,50,"TechPhone ProMax - 256GB, 6.1"", Gold",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Gold
9896,9896,50,"TechPhone ProMax - 256GB, 6.1"", Purple",610.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.1""",Purple
9897,9897,50,"TechPhone ProMax - 256GB, 6.5"", Black",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Black
9898,9898,50,"TechPhone ProMax - 256GB, 6.5"", White",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",White
9899,9899,50,"TechPhone ProMax - 256GB, 6.5"", Blue",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Blue
9900,9900,50,"TechPhone ProMax - 256GB, 6.5"", Red",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Red
9901,9901,50,"TechPhone ProMax - 256GB, 6.5"", Green",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Green
9902,9902,50,"TechPhone ProMax - 256GB, 6.5"", Silver",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Silver
9903,9903,50,"TechPhone ProMax - 256GB, 6.5"", Gold",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Gold
9904,9904,50,"TechPhone ProMax - 256GB, 6.5"", Purple",640.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.5""",Purple
9905,9905,50,"TechPhone ProMax - 256GB, 6.7"", Black",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Black
9906,9906,50,"TechPhone ProMax - 256GB, 6.7"", White",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",White
9907,9907,50,"TechPhone ProMax - 256GB, 6.7"", Blue",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Blue
9908,9908,50,"TechPhone ProMax - 256GB, 6.7"", Red",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Red
9909,9909,50,"TechPhone ProMax - 256GB, 6.7"", Green",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Green
9910,9910,50,"TechPhone ProMax - 256GB, 6.7"", Silver",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Silver
9911,9911,50,"TechPhone ProMax - 256GB, 6.7"", Gold",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Gold
9912,9912,50,"TechPhone ProMax - 256GB, 6.7"", Purple",670.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"6.7""",Purple
9913,9913,50,"TechPhone ProMax - 256GB, 7.1"", Black",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",Black
9914,9914,50,"TechPhone ProMax - 256GB, 7.1"", White",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",White
9915,9915,50,"TechPhone ProMax - 256GB, 7.1"", Blue",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",Blue
9916,9916,50,"TechPhone ProMax - 256GB, 7.1"", Red",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",Red
9917,9917,50,"TechPhone ProMax - 256GB, 7.1"", Green",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",Green
9918,9918,50,"TechPhone ProMax - 256GB, 7.1"", Silver",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",Silver
9919,9919,50,"TechPhone ProMax - 256GB, 7.1"", Gold",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",Gold
9920,9920,50,"TechPhone ProMax - 256GB, 7.1"", Purple",700.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,256GB,"7.1""",Purple
9921,9921,50,"TechPhone ProMax - 512GB, 5.8"", Black",630.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"5.8""",Black
9922,9922,50,"TechPhone ProMax - 512GB, 5.8"", White",630.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"5.8""",White
9923,9923,50,"TechPhone ProMax - 512GB, 5.8"", Blue",630.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"5.8""",Blue
9924,9924,50,"TechPhone ProMax - 512GB, 5.8"", Red",630.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"5.8""",Red
9925,9925,50,"TechPhone ProMax - 512GB, 5.8"", Green",630.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"5.8""",Green
9926,9926,50,"TechPhone ProMax - 512GB, 5.8"", Silver",630.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"5.8""",Silver
9927,9927,50,"TechPhone ProMax - 512GB, 5.8"", Gold",630.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"5.8""",Gold
9928,9928,50,"TechPhone ProMax - 512GB, 5.8"", Purple",630.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"5.8""",Purple
9929,9929,50,"TechPhone ProMax - 512GB, 6.1"", Black",660.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.1""",Black
9930,9930,50,"TechPhone ProMax - 512GB, 6.1"", White",660.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.1""",White
9931,9931,50,"TechPhone ProMax - 512GB, 6.1"", Blue",660.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.1""",Blue
9932,9932,50,"TechPhone ProMax - 512GB, 6.1"", Red",660.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.1""",Red
9933,9933,50,"TechPhone ProMax - 512GB, 6.1"", Green",660.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.1""",Green
9934,9934,50,"TechPhone ProMax - 512GB, 6.1"", Silver",660.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.1""",Silver
9935,9935,50,"TechPhone ProMax - 512GB, 6.1"", Gold",660.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.1""",Gold
9936,9936,50,"TechPhone ProMax - 512GB, 6.1"", Purple",660.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.1""",Purple
9937,9937,50,"TechPhone ProMax - 512GB, 6.5"", Black",690.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.5""",Black
9938,9938,50,"TechPhone ProMax - 512GB, 6.5"", White",690.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.5""",White
9939,9939,50,"TechPhone ProMax - 512GB, 6.5"", Blue",690.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.5""",Blue
9940,9940,50,"TechPhone ProMax - 512GB, 6.5"", Red",690.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.5""",Red
9941,9941,50,"TechPhone ProMax - 512GB, 6.5"", Green",690.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.5""",Green
9942,9942,50,"TechPhone ProMax - 512GB, 6.5"", Silver",690.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.5""",Silver
9943,9943,50,"TechPhone ProMax - 512GB, 6.5"", Gold",690.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.5""",Gold
9944,9944,50,"TechPhone ProMax - 512GB, 6.5"", Purple",690.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.5""",Purple
9945,9945,50,"TechPhone ProMax - 512GB, 6.7"", Black",720.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.7""",Black
9946,9946,50,"TechPhone ProMax - 512GB, 6.7"", White",720.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.7""",White
9947,9947,50,"TechPhone ProMax - 512GB, 6.7"", Blue",720.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.7""",Blue
9948,9948,50,"TechPhone ProMax - 512GB, 6.7"", Red",720.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.7""",Red
9949,9949,50,"TechPhone ProMax - 512GB, 6.7"", Green",720.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.7""",Green
9950,9950,50,"TechPhone ProMax - 512GB, 6.7"", Silver",720.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.7""",Silver
9951,9951,50,"TechPhone ProMax - 512GB, 6.7"", Gold",720.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.7""",Gold
9952,9952,50,"TechPhone ProMax - 512GB, 6.7"", Purple",720.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"6.7""",Purple
9953,9953,50,"TechPhone ProMax - 512GB, 7.1"", Black",750.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"7.1""",Black
9954,9954,50,"TechPhone ProMax - 512GB, 7.1"", White",750.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"7.1""",White
9955,9955,50,"TechPhone ProMax - 512GB, 7.1"", Blue",750.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"7.1""",Blue
9956,9956,50,"TechPhone ProMax - 512GB, 7.1"", Red",750.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"7.1""",Red
9957,9957,50,"TechPhone ProMax - 512GB, 7.1"", Green",750.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"7.1""",Green
9958,9958,50,"TechPhone ProMax - 512GB, 7.1"", Silver",750.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"7.1""",Silver
9959,9959,50,"TechPhone ProMax - 512GB, 7.1"", Gold",750.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"7.1""",Gold
9960,9960,50,"TechPhone ProMax - 512GB, 7.1"", Purple",750.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,512GB,"7.1""",Purple
9961,9961,50,"TechPhone ProMax - 1TB, 5.8"", Black",680.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,1TB,"5.8""",Black
9962,9962,50,"TechPhone ProMax - 1TB, 5.8"", White",680.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,1TB,"5.8""",White
9963,9963,50,"TechPhone ProMax - 1TB, 5.8"", Blue",680.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,1TB,"5.8""",Blue
9964,9964,50,"TechPhone ProMax - 1TB, 5.8"", Red",680.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,1TB,"5.8""",Red
9965,9965,50,"TechPhone ProMax - 1TB, 5.8"", Green",680.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,1TB,"5.8""",Green
9966,9966,50,"TechPhone ProMax - 1TB, 5.8"", Silver",680.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,1TB,"5.8""",Silver
9967,9967,50,"TechPhone ProMax - 1TB, 5.8"", Gold",680.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,1TB,"5.8""",Gold
9968,9968,50,"TechPhone ProMax - 1TB, 5.8"", Purple",680.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,1TB,"5.8""",Purple
9969,9969,50,"TechPhone ProMax - 1TB, 6.1"", Black",710.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,1TB,"6.1""",Black
9970,9970,50,"TechPhone ProMax - 1TB, 6.1"", White",710.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,1TB,"6.1""",White
9971,9971,50,"TechPhone ProMax - 1TB, 6.1"", Blue",710.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,1TB,"6.1""",Blue
9972,9972,50,"TechPhone ProMax - 1TB, 6.1"", Red",710.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,1TB,"6.1""",Red
9973,9973,50,"TechPhone ProMax - 1TB, 6.1"", Green",710.53,The ultimate mobile experience with AI-enhanced performance and battery optimization.,484,2024,1TB,"6.1""",Green
